,video_id,comments,comments_no_stopwords
305,98C-iVLgfvo,"['Fir cheating kar raha hai kya?? Bhai please mat kariyo dill se bura lgta hai', 'Tu real forsaken h kya. Plz clear kr do?', 'Rossi niche comment padhlo 😶🙁', '22:25 @SkRossi , Rcb won the match against MI 🔥🔥😎 on the last ball , abh toh GE har tournament jeetenge😀😎🔥 , btw m too RCb-ian😛, 50k subs kab honge reh , intense match against Hyderabad , u did so good in all the maps🔥', 'Cheater sala', 'What is the name of song playing at start']","[""['Fir"", 'cheating', 'kar', 'raha', 'hai', 'kya??', 'Bhai', 'please', 'mat', 'kariyo', 'dill', 'se', 'bura', 'lgta', ""hai',"", ""'Tu"", 'real', 'forsaken', 'h', 'kya.', 'Plz', 'clear', 'kr', ""do?',"", ""'Rossi"", 'niche', 'comment', 'padhlo', ""😶🙁',"", ""'22:25"", '@SkRossi', ',', 'Rcb', 'match', 'MI', '🔥🔥😎', 'last', 'ball', ',', 'abh', 'toh', 'GE', 'har', 'tournament', 'jeetenge😀😎🔥', ',', 'btw', 'RCb-ian😛,', '50k', 'subs', 'kab', 'honge', 'reh', ',', 'intense', 'match', 'Hyderabad', ',', 'u', 'good', ""maps🔥',"", ""'Cheater"", ""sala',"", ""'What"", 'name', 'song', 'playing', ""start']""]"
306,Immy1g0MIA0,"['bro can u plz tell how u got recruited by GE. i also want to join', '!sens', 'Namaskar gowdre', 'Glad to see you back \nYou learnt from your mistake and moved on \nHappy to see', 'Sir I tried alot but today was not my luck to play with you 😭😭may be another custom match 🔥❤️🔥lots of love and huge fan of your skills']","[""['bro"", 'u', 'plz', 'tell', 'u', 'got', 'recruited', 'GE.', 'also', 'want', ""join',"", ""'!sens',"", ""'Namaskar"", ""gowdre',"", ""'Glad"", 'see', 'back', '\\nYou', 'learnt', 'mistake', 'moved', '\\nHappy', ""see',"", ""'Sir"", 'I', 'tried', 'alot', 'today', 'luck', 'play', '😭😭may', 'another', 'custom', 'match', '🔥❤️🔥lots', 'love', 'huge', 'fan', ""skills']""]"
307,PpzVTwWMWcc,"['views on xHade', ""Please don't stream at night 😔 😢 😪 \n@SkRossi"", '']","[""['views"", ""xHade',"", '""Please', 'stream', 'night', '😔', '😢', '😪', '\\n@SkRossi"",', ""'']""]"
308,q7q3I8ceq8k,"['Hi forsaken', 'Love from bts', 'Innko 100k bhi jana hai or mid night stream bhi karna hai aisa kaise chalega broo🙄']","[""['Hi"", ""forsaken',"", ""'Love"", ""bts',"", ""'Innko"", '100k', 'bhi', 'jana', 'hai', 'mid', 'night', 'stream', 'bhi', 'karna', 'hai', 'aisa', 'kaise', 'chalega', ""broo🙄']""]"
309,qzorCP8wDKg,"['15:09 Awesome! Keep going also if u want check out me', '1:02:39  pheonix is hacker', 'Jett diff 😗🌚🍣', '']","[""['15:09"", 'Awesome!', 'Keep', 'going', 'also', 'u', 'want', 'check', ""me',"", ""'1:02:39"", 'pheonix', ""hacker',"", ""'Jett"", 'diff', ""😗🌚🍣',"", ""'']""]"
310,hAQBDhVWnfw,"['41:05 lol someone in the bathroom ...😂😂😂😂😂😂', '1:41:00 Chat ko dekho lol \nShi baat hi bol rha tha \nNormie h kya? bacha h kya? fun h?\nBeing racist/homophoic is not funny.', 'Bhai short hair hi rakha karo', 'A bad week for ge chill guys\nNext week theyll improve and win the grand finals 💫', 'I talked to rossi ♥️ one of my dream come true,i know how to improve my jett just by seeing u 😝,that question was just to talk to u 🤩🥺😍 keep improving ♥️♥️ Rossi', 'rossi ka nutella laake do re bhai koi', 'Maza aagya aapse baat karke aise talks show kar liya karo']","[""['41:05"", 'lol', 'someone', 'bathroom', ""...😂😂😂😂😂😂',"", ""'1:41:00"", 'Chat', 'ko', 'dekho', 'lol', '\\nShi', 'baat', 'hi', 'bol', 'rha', 'tha', '\\nNormie', 'h', 'kya?', 'bacha', 'h', 'kya?', 'fun', 'h?\\nBeing', 'racist/homophoic', ""funny.',"", ""'Bhai"", 'short', 'hair', 'hi', 'rakha', ""karo',"", ""'A"", 'bad', 'week', 'ge', 'chill', 'guys\\nNext', 'week', 'theyll', 'improve', 'win', 'grand', 'finals', ""💫',"", ""'I"", 'talked', 'rossi', '♥️', 'one', 'dream', 'come', 'true,i', 'know', 'improve', 'jett', 'seeing', 'u', '😝,that', 'question', 'talk', 'u', '🤩🥺😍', 'keep', 'improving', '♥️♥️', ""Rossi',"", ""'rossi"", 'ka', 'nutella', 'laake', 'bhai', ""koi',"", ""'Maza"", 'aagya', 'aapse', 'baat', 'karke', 'aise', 'talks', 'show', 'kar', 'liya', ""karo']""]"
311,pS90CAMNwds,"['Word.exe', 'Kannada na ? Bro nevu', 'Are u really forsaken', ""People are so dumb to believe that he's forsaken 😫"", 'unsubbed', '12:00 Awesome! Keep going also if u want check out me', 'I still dont get it . He is forsaken or not?', 'Bhai hack laga', 'Who is forsaken?', 'Forseken = word.EXE \n\nSKrossi = hardwork.EXE 😎']","[""['Word.exe',"", ""'Kannada"", 'na', '?', 'Bro', ""nevu',"", ""'Are"", 'u', 'really', ""forsaken',"", '""People', 'dumb', 'believe', ""he's"", 'forsaken', '😫"",', ""'unsubbed',"", ""'12:00"", 'Awesome!', 'Keep', 'going', 'also', 'u', 'want', 'check', ""me',"", ""'I"", 'still', 'dont', 'get', '.', 'He', 'forsaken', ""not?',"", ""'Bhai"", 'hack', ""laga',"", ""'Who"", ""forsaken?',"", ""'Forseken"", '=', 'word.EXE', '\\n\\nSKrossi', '=', 'hardwork.EXE', ""😎']""]"
312,QPlrYt6u9QA,"['Naam tho suna hi hoga xD', 'BRO PLEASE PLAY PUBG MOBILE LITE PLEASE 🥺🥺🥺🥺🥺❤❤❤❤❤', 'What if \U0001fae8', 'excel. exe', 'Official announcement 😂....lauda kisi ko matlab nhi😢', 'can I buy ur cheats', 'Is he really forsaken ??', 'ye video 2 years phele v dekha tha.. tab v mai berozgar tha.. aaj v dekha \nand mai aaj v berojgar hoon. 🙂🙂', 'Bu adam valorant dünya 1.olsa hileci derler', 'I hope is baar tum cheating nahi karoge']","[""['Naam"", 'tho', 'suna', 'hi', 'hoga', ""xD',"", ""'BRO"", 'PLEASE', 'PLAY', 'PUBG', 'MOBILE', 'LITE', 'PLEASE', ""🥺🥺🥺🥺🥺❤❤❤❤❤',"", ""'What"", ""\\U0001fae8',"", ""'excel."", ""exe',"", ""'Official"", 'announcement', '😂....lauda', 'kisi', 'ko', 'matlab', ""nhi😢',"", ""'can"", 'I', 'buy', 'ur', ""cheats',"", ""'Is"", 'really', 'forsaken', ""??',"", ""'ye"", 'video', '2', 'years', 'phele', 'v', 'dekha', 'tha..', 'tab', 'v', 'mai', 'berozgar', 'tha..', 'aaj', 'v', 'dekha', '\\nand', 'mai', 'aaj', 'v', 'berojgar', 'hoon.', ""🙂🙂',"", ""'Bu"", 'adam', 'valorant', 'dünya', '1.olsa', 'hileci', ""derler',"", ""'I"", 'hope', 'baar', 'tum', 'cheating', 'nahi', ""karoge']""]"
313,dh_KxETYCDM,"['Except maybe rossi no one deserves to be called a pro in these teams...they are just streamers even streamers are better than them ...no game management', 'Gg', 'Thanku bro for subscribing my channel Means Alot😍', 'Some kids compare him with tenz😂 literally he tried 5-6 time to hit a single steady bot.........tenz can finish both TM and GE in this time........ disappointed..... with the skills many player who r not even pro play better than these guys....do hard work and train yourself', '17:50 Rossi Reacts YT(Tbone edition) \n49:56 Rossi Reacts YT(fa2 edition) \n2:00:15 Start of tourney\nPractice session\n2:34:52 Waited for 34 minutes ( best  management ) 😃👍\n2:58:58 Ace Round \nBaaki 2-0 lost bas ( Ek banda kitna carry kar sakta hai 😄)', 'Ganda haare bemcho 😢😐']","[""['Except"", 'maybe', 'rossi', 'one', 'deserves', 'called', 'pro', 'teams...they', 'streamers', 'even', 'streamers', 'better', '...no', 'game', ""management',"", ""'Gg',"", ""'Thanku"", 'bro', 'subscribing', 'channel', 'Means', ""Alot😍',"", ""'Some"", 'kids', 'compare', 'tenz😂', 'literally', 'tried', '5-6', 'time', 'hit', 'single', 'steady', 'bot.........tenz', 'finish', 'TM', 'GE', 'time........', 'disappointed.....', 'skills', 'many', 'player', 'r', 'even', 'pro', 'play', 'better', 'guys....do', 'hard', 'work', 'train', ""yourself',"", ""'17:50"", 'Rossi', 'Reacts', 'YT(Tbone', 'edition)', '\\n49:56', 'Rossi', 'Reacts', 'YT(fa2', 'edition)', '\\n2:00:15', 'Start', 'tourney\\nPractice', 'session\\n2:34:52', 'Waited', '34', 'minutes', '(', 'best', 'management', ')', '😃👍\\n2:58:58', 'Ace', 'Round', '\\nBaaki', '2-0', 'lost', 'bas', '(', 'Ek', 'banda', 'kitna', 'carry', 'kar', 'sakta', 'hai', ""😄)',"", ""'Ganda"", 'haare', 'bemcho', ""😢😐']""]"
314,6I3aDE2l_q0,"['Forsaken sus', 'rossi got rekt 1:53:50 xd', 'Killjoy duelist or wot?', '2:07:08 surprise', 'Jett diff 😏😏😂😂', 'Some haters writing jett diff after 1:23:50,rossi rekt them all at 1:48:14 ✌️', 'Missed it :(']","[""['Forsaken"", ""sus',"", ""'rossi"", 'got', 'rekt', '1:53:50', ""xd',"", ""'Killjoy"", 'duelist', ""wot?',"", ""'2:07:08"", ""surprise',"", ""'Jett"", 'diff', ""😏😏😂😂',"", ""'Some"", 'haters', 'writing', 'jett', 'diff', '1:23:50,rossi', 'rekt', '1:48:14', ""✌️',"", ""'Missed"", "":(']""]"
315,oUmN3YfCAW8,"['@Globalesports arrange some space for rossi to stream //- \nIts a request \n😅😌✌️', 'Bro bega stream madi❤️', '😍', '', 'Tomorrow \nGE VS S8UL ??']","[""['@Globalesports"", 'arrange', 'space', 'rossi', 'stream', '//-', '\\nIts', 'request', ""\\n😅😌✌️',"", ""'Bro"", 'bega', 'stream', ""madi❤️',"", ""'😍',"", ""'',"", ""'Tomorrow"", '\\nGE', 'VS', 'S8UL', ""??']""]"
316,VH7vDtVwWds,"[""It's forsaken"", 'Can some1 gimme his valorant name and that sign after his name', '😍', '53:30 ace', '32:00 enemies be like:- ye karlo pehle mein kal aata hu', 'Rossi- i will not op \nrossi ka aatma- op drop dena koi', '19:20 🤣', 'Timestamps Please🙂', 'Rossi - these r just rank games stupid pugs,i dont mind loosing them \nAlso rossi - grinds offstream  pugs']","['[""It\'s', 'forsaken"",', ""'Can"", 'some1', 'gimme', 'valorant', 'name', 'sign', ""name',"", ""'😍',"", ""'53:30"", ""ace',"", ""'32:00"", 'enemies', 'like:-', 'ye', 'karlo', 'pehle', 'mein', 'kal', 'aata', ""hu',"", ""'Rossi-"", 'op', '\\nrossi', 'ka', 'aatma-', 'op', 'drop', 'dena', ""koi',"", ""'19:20"", ""🤣',"", ""'Timestamps"", ""Please🙂',"", ""'Rossi"", '-', 'r', 'rank', 'games', 'stupid', 'pugs,i', 'dont', 'mind', 'loosing', '\\nAlso', 'rossi', '-', 'grinds', 'offstream', ""pugs']""]"
317,_Jp5Hq50nMs,"['😍', 'Road to 35k 🙃', 'boosted']","[""['😍',"", ""'Road"", '35k', ""🙃',"", ""'boosted']""]"
318,LwJgBOHO_Rs,"['You are Indian aceu 😎..no no, actually aceu is NA ka rossi😉', '😍', '2:34:24 - abbeee bhai thanks for readdin my coment', '2:26:32 - nastyy flick', 'Literally no one \nLe rossi : how to end stream', 'Indian Jett 🔥 2:29:38 , 2:26:30']","[""['You"", 'Indian', 'aceu', '😎..no', 'no,', 'actually', 'aceu', 'NA', 'ka', ""rossi😉',"", ""'😍',"", ""'2:34:24"", '-', 'abbeee', 'bhai', 'thanks', 'readdin', ""coment',"", ""'2:26:32"", '-', 'nastyy', ""flick',"", ""'Literally"", 'one', '\\nLe', 'rossi', ':', 'end', ""stream',"", ""'Indian"", 'Jett', '🔥', '2:29:38', ',', ""2:26:30']""]"
319,bCsSipIkahY,"[""Let Xhade be at peace now, he paid for what he did. I'm not justifying what he did but he'll not be able to play tourneys anymore, at least let him play on streams, don't abuse him ❤️"", '2:44:09, Lightningfast being the typical guy from eastern india, Aloo Bhaja😂, ehich somewhat equivalent of french fries...', 'Dislikes are from haters', ""Change the knife it's unlucky"", 'Tenz after the intro : i noticed you copied mine. 😂', '2:45:00 \nXhade', 'XHADE OP GAMESENSE,,,NICE SOVA LINEUPS', 'Where is xhade streaming \nAny link?', 'Time', 'Timestamp for xhade?']","['[""Let', 'Xhade', 'peace', 'now,', 'paid', 'did.', ""I'm"", 'justifying', ""he'll"", 'able', 'play', 'tourneys', 'anymore,', 'least', 'let', 'play', 'streams,', 'abuse', '❤️"",', ""'2:44:09,"", 'Lightningfast', 'typical', 'guy', 'eastern', 'india,', 'Aloo', 'Bhaja😂,', 'ehich', 'somewhat', 'equivalent', 'french', ""fries...',"", ""'Dislikes"", ""haters',"", '""Change', 'knife', 'unlucky"",', ""'Tenz"", 'intro', ':', 'noticed', 'copied', 'mine.', ""😂',"", ""'2:45:00"", ""\\nXhade',"", ""'XHADE"", 'OP', 'GAMESENSE,,,NICE', 'SOVA', ""LINEUPS',"", ""'Where"", 'xhade', 'streaming', '\\nAny', ""link?',"", ""'Time',"", ""'Timestamp"", ""xhade?']""]"
320,KKWgHQfYQVs,[],['[]']
321,KfvNYdYOeyA,"['Plss koi batao ye forsaken h kya', 'heloo broo stream was oppp', 'Which is fake montage that rossi mentioned in the beginning', ""Where is  that wallpaper? can't find in the discord server. The wallpaper is amazing"", ""Here after shanks's chat thought he is forsaken 🤦🤣""]","[""['Plss"", 'koi', 'batao', 'ye', 'forsaken', 'h', ""kya',"", ""'heloo"", 'broo', 'stream', ""oppp',"", ""'Which"", 'fake', 'montage', 'rossi', 'mentioned', ""beginning',"", '""Where', 'wallpaper?', ""can't"", 'find', 'discord', 'server.', 'The', 'wallpaper', 'amazing"",', '""Here', ""shanks's"", 'chat', 'thought', 'forsaken', '🤦🤣""]']"
322,MTlr_1yDP5k,"['❤️', 'Biggest stream ever..😂😂❤️❤️', 'I thought it was a video 😂😂😂', 'Teaser of the stream 😆❤']","[""['❤️',"", ""'Biggest"", 'stream', ""ever..😂😂❤️❤️',"", ""'I"", 'thought', 'video', ""😂😂😂',"", ""'Teaser"", 'stream', ""😆❤']""]"
323,J-Qqo-xsCb4,"['really enjoyed the video... love from bangladesh 🇧🇩🇧🇩', 'Dude the experience of these players is next level. Head to head with current pro players Without strats or constant calls😃. WP💙']","[""['really"", 'enjoyed', 'video...', 'love', 'bangladesh', ""🇧🇩🇧🇩',"", ""'Dude"", 'experience', 'players', 'next', 'level.', 'Head', 'head', 'current', 'pro', 'players', 'Without', 'strats', 'constant', 'calls😃.', ""WP💙']""]"
324,ogc1pr6oCBk,"['When Hellranger was crisp', ""Two of the best jetts of India are in a single team. Isn't this unfair😂😂😂😂???"", 'Avengers assemble lmao', 'U are extremely good at valorant 🔥😎, I just love your gameplay 🔥, you are upcoming star for India 🌟🔥', 'dm and sk rossi in one team khatam bhai khatam', 'Psy and rossi both op❤️', 'mujhe lagta tha ki sk ka matlab sniper king hai xD', 'SkRossi Jod or what!?😎🔥', 'OP round🔥 2:03:55']","[""['When"", 'Hellranger', ""crisp',"", '""Two', 'best', 'jetts', 'India', 'single', 'team.', ""Isn't"", 'unfair😂😂😂😂???"",', ""'Avengers"", 'assemble', ""lmao',"", ""'U"", 'extremely', 'good', 'valorant', '🔥😎,', 'I', 'love', 'gameplay', '🔥,', 'upcoming', 'star', 'India', ""🌟🔥',"", ""'dm"", 'sk', 'rossi', 'one', 'team', 'khatam', 'bhai', ""khatam',"", ""'Psy"", 'rossi', ""op❤️',"", ""'mujhe"", 'lagta', 'tha', 'ki', 'sk', 'ka', 'matlab', 'sniper', 'king', 'hai', ""xD',"", ""'SkRossi"", 'Jod', ""what!?😎🔥',"", ""'OP"", 'round🔥', ""2:03:55']""]"
325,s35lDAihx1I,"['S8UL ne GE ko haraya so a=b=c matlab S8UL is also winner😀', 'I just wanna see  ( ik its impossible )\nROSSI  DEATHMAKER ANTIDOTE VS  TENZ , DRONE ,  HIKO ( sniper only )\nI knew that its very hard and probably cant beat the NA players but we can still dominate against them .']","[""['S8UL"", 'ne', 'GE', 'ko', 'haraya', 'a=b=c', 'matlab', 'S8UL', 'also', ""winner😀',"", ""'I"", 'wanna', 'see', '(', 'ik', 'impossible', ')\\nROSSI', 'DEATHMAKER', 'ANTIDOTE', 'VS', 'TENZ', ',', 'DRONE', ',', 'HIKO', '(', 'sniper', ')\\nI', 'knew', 'hard', 'probably', 'cant', 'beat', 'NA', 'players', 'still', 'dominate', "".']""]"
326,x9arDJGnhqk,"['Always GE❤️ SkRossi Forever', 'Congratulations ❤️❤️❤️❤️❤️🔥🔥🔥', '3-2 congo', '1:16:06 😂😂😂😂😂', ""Rossi, all the best for today's match! Kill it! ♥️♥️🔥"", 'Aaj ke match ke liye good luck 👍🏻']","[""['Always"", 'GE❤️', 'SkRossi', ""Forever',"", ""'Congratulations"", ""❤️❤️❤️❤️❤️🔥🔥🔥',"", ""'3-2"", ""congo',"", ""'1:16:06"", ""😂😂😂😂😂',"", '""Rossi,', 'best', ""today's"", 'match!', 'Kill', 'it!', '♥️♥️🔥"",', ""'Aaj"", 'ke', 'match', 'ke', 'liye', 'good', 'luck', ""👍🏻']""]"
327,ctiq58ED2GA,['Uj'],"[""['Uj']""]"
328,BKnOub_tpjg,"['am i the only one thinks that the mods in discord were really annoying and were trying so hard to be funny?', 'Rossi mai jitaa thha ek... Me to tuje follow bhhi nhi karta 😂😂😜😜😜', 'Semifinals?', 'BRUH, 5:45 KO START HONA THA STREAM : /', '2 comment']","[""['am"", 'one', 'thinks', 'mods', 'discord', 'really', 'annoying', 'trying', 'hard', ""funny?',"", ""'Rossi"", 'mai', 'jitaa', 'thha', 'ek...', 'Me', 'tuje', 'follow', 'bhhi', 'nhi', 'karta', ""😂😂😜😜😜',"", ""'Semifinals?',"", ""'BRUH,"", '5:45', 'KO', 'START', 'HONA', 'THA', 'STREAM', ':', ""/',"", ""'2"", ""comment']""]"
329,W7Ckrg4U5O4,"['Kash raze hota with ult oh no ke jagha oh yes hotaa', 'Jab music suna tab hi samajh gaya tha. Marne wala hai', 'Use hack it will b easy for u as before', 'You needed a breach', '0:08 god level dash boltey kya rossi ? 😂😂', 'Oh on 😭😭😭😭😭😭', 'When i saw this live the music hit my mind in back LMAO', 'i know how it feels it feels like ""why are we still here just to suffer""?', 'Ye maine Live dekha tha HAHAHAHAHHAHA', 'watched it live xD']","[""['Kash"", 'raze', 'hota', 'ult', 'oh', 'ke', 'jagha', 'oh', 'yes', ""hotaa',"", ""'Jab"", 'music', 'suna', 'tab', 'hi', 'samajh', 'gaya', 'tha.', 'Marne', 'wala', ""hai',"", ""'Use"", 'hack', 'b', 'easy', 'u', ""before',"", ""'You"", 'needed', ""breach',"", ""'0:08"", 'god', 'level', 'dash', 'boltey', 'kya', 'rossi', '?', ""😂😂',"", ""'Oh"", ""😭😭😭😭😭😭',"", ""'When"", 'saw', 'live', 'music', 'hit', 'mind', 'back', ""LMAO',"", ""'i"", 'know', 'feels', 'feels', 'like', '""why', 'still', 'suffer""?\',', ""'Ye"", 'maine', 'Live', 'dekha', 'tha', ""HAHAHAHAHHAHA',"", ""'watched"", 'live', ""xD']""]"
330,Ayn2DYeO3VY,"[""That's Jett was the most lucky player in whole valorant community"", 'Maza agya x999999999999', 'Maza a gaya X 100', 'Rossi Supremacy 🔥', 'N1', 'maja aa gaya', 'ye log friendship ko nhi smjhte', 'Main tanmay ke saath khela aaj sage liya tha, maine request bhi bheji', 'Yo I was checking who all have subbed to my team Ghost Esports and I saw your channel Thanks man !', 'Valorant.exe <<<< Word.exe 🤣🤣🤣🤣🤣 kya bhai yaad aaya kya kuch ?????']","['[""That\'s', 'Jett', 'lucky', 'player', 'whole', 'valorant', 'community"",', ""'Maza"", 'agya', ""x999999999999',"", ""'Maza"", 'gaya', 'X', ""100',"", ""'Rossi"", 'Supremacy', ""🔥',"", ""'N1',"", ""'maja"", 'aa', ""gaya',"", ""'ye"", 'log', 'friendship', 'ko', 'nhi', ""smjhte',"", ""'Main"", 'tanmay', 'ke', 'saath', 'khela', 'aaj', 'sage', 'liya', 'tha,', 'maine', 'request', 'bhi', ""bheji',"", ""'Yo"", 'I', 'checking', 'subbed', 'team', 'Ghost', 'Esports', 'I', 'saw', 'channel', 'Thanks', 'man', ""!',"", ""'Valorant.exe"", '<<<<', 'Word.exe', '🤣🤣🤣🤣🤣', 'kya', 'bhai', 'yaad', 'aaya', 'kya', 'kuch', ""?????']""]"
331,mkYgYTy63T0,"['1:54:25 Once a simp, always a simp 🙂', 'Bhai kya team h Skrossi,Tm hellif, GodL Dm, Ankita C', '21:06 the what?', '14:44 DIFF 😆', 'Only two comments']","[""['1:54:25"", 'Once', 'simp,', 'always', 'simp', ""🙂',"", ""'Bhai"", 'kya', 'team', 'h', 'Skrossi,Tm', 'hellif,', 'GodL', 'Dm,', 'Ankita', ""C',"", ""'21:06"", ""what?',"", ""'14:44"", 'DIFF', ""😆',"", ""'Only"", 'two', ""comments']""]"
332,MLTggXZCgiA,[],['[]']
333,W3HExmWVKyo,['Nice'],"[""['Nice']""]"
334,pP6716q2BsA,"['28:56 omg what a shariff ace', '51:00 aim routine :))))))']","[""['28:56"", 'omg', 'shariff', ""ace',"", ""'51:00"", 'aim', 'routine', "":))))))']""]"
335,oxoYNBE9XA8,"['poor oppo team they got to play against rossi the legend', 'Pls play more with Tanmay bhai', 'Fact : tanmay also knows kannada and he is from Karnataka bro', 'Golu jett main 😂😂', 'why : /', 'Love u bro ❤️', 'Yesterday hydra played 24-24 OT', '❤️💙', '55:01 sak sak kutkolo😂😂 \nnice ace tho❤️', '❤']","[""['poor"", 'oppo', 'team', 'got', 'play', 'rossi', ""legend',"", ""'Pls"", 'play', 'Tanmay', ""bhai',"", ""'Fact"", ':', 'tanmay', 'also', 'knows', 'kannada', 'Karnataka', ""bro',"", ""'Golu"", 'jett', 'main', ""😂😂',"", ""'why"", ':', ""/',"", ""'Love"", 'u', 'bro', ""❤️',"", ""'Yesterday"", 'hydra', 'played', '24-24', ""OT',"", ""'❤️💙',"", ""'55:01"", 'sak', 'sak', 'kutkolo😂😂', '\\nnice', 'ace', ""tho❤️',"", ""'❤']""]"
336,9uLP3v4quJY,"['bro big fan love from Himachal Pradesh', '.', 'Is he forsaken?', 'Super anna neevu love from same place Bangalore ♥️', 'SkillZ Rossi ko pakad ke marra 🙀', 'Titanium chain 50 tolla😂😂😂', ""Watch last 1 hr stream you all won't regret...😂😂SkillZ ke full maje liye... SkillZ se Stream NHP aise 😂😂😂"", 'Bhaveen bhai Shout Out plz😅', 'Skillz ko bully hote dekh bura lagta hai par usse zyada maza aata hai 😂😂 keep bullying 😂😂', 'Camera shi krle purane wala op lagta tha 🥺🥺🥺']","[""['bro"", 'big', 'fan', 'love', 'Himachal', ""Pradesh',"", ""'.',"", ""'Is"", ""forsaken?',"", ""'Super"", 'anna', 'neevu', 'love', 'place', 'Bangalore', ""♥️',"", ""'SkillZ"", 'Rossi', 'ko', 'pakad', 'ke', 'marra', ""🙀',"", ""'Titanium"", 'chain', '50', ""tolla😂😂😂',"", '""Watch', 'last', '1', 'hr', 'stream', 'regret...😂😂SkillZ', 'ke', 'full', 'maje', 'liye...', 'SkillZ', 'se', 'Stream', 'NHP', 'aise', '😂😂😂"",', ""'Bhaveen"", 'bhai', 'Shout', 'Out', ""plz😅',"", ""'Skillz"", 'ko', 'bully', 'hote', 'dekh', 'bura', 'lagta', 'hai', 'par', 'usse', 'zyada', 'maza', 'aata', 'hai', '😂😂', 'keep', 'bullying', ""😂😂',"", ""'Camera"", 'shi', 'krle', 'purane', 'wala', 'op', 'lagta', 'tha', ""🥺🥺🥺']""]"
337,aqUxfxIgnow,"['ahh yeah new setup', 'God', 'Pin me 😂😂😂😅🤪', 'Hello']","[""['ahh"", 'yeah', 'new', ""setup',"", ""'God',"", ""'Pin"", ""😂😂😂😅🤪',"", ""'Hello']""]"
338,88f1yssvEEs,"['he isnt what he used to be :(', 'GOAT 🐐', 'firse hacking chalu', 'From blatant cheater to an actually insane Valorant player. This boys is what you should do to fix all your mistakes in the past', 'You are king❤', 'I still have faith in my Rossi man . He is a beast and will win the vct I know it. Keep faith in them.', 'still a long way to go for vct cuz there are teams like sen , fnatic,optic,prx,drx way behind', 'ratio \nim better', '2:24 that slow mo jett movement was something else', 'Don']","[""['he"", 'isnt', 'used', "":(',"", ""'GOAT"", ""🐐',"", ""'firse"", 'hacking', ""chalu',"", ""'From"", 'blatant', 'cheater', 'actually', 'insane', 'Valorant', 'player.', 'This', 'boys', 'fix', 'mistakes', ""past',"", ""'You"", ""king❤',"", ""'I"", 'still', 'faith', 'Rossi', 'man', '.', 'He', 'beast', 'win', 'vct', 'I', 'know', 'it.', 'Keep', 'faith', ""them.',"", ""'still"", 'long', 'way', 'go', 'vct', 'cuz', 'teams', 'like', 'sen', ',', 'fnatic,optic,prx,drx', 'way', ""behind',"", ""'ratio"", '\\nim', ""better',"", ""'2:24"", 'slow', 'mo', 'jett', 'movement', 'something', ""else',"", ""'Don']""]"
339,ScNB-2AZNm4,"['Rossi is like jonathan of bgmi', 'crazy player crazy montage', 'You are caught hacker csgo forsaken XD\nBut not in Valorant 😀', ""I don't have pc and I don't play valorant still I am watching becuse I love snipers 😵😵"", 'JETT + OPERATOR + ROSSI + WATCH THIS=MVP of the Tourney', 'Share me that word.exe.', '♥♥', 'Bro are you forsaken????', ""Who'd be hacker's fan?\nBruh, you brought shame to india\nBruh, try playin without any .exe docs"", 'next raffu x sk rossi plssssssssssss']","[""['Rossi"", 'like', 'jonathan', ""bgmi',"", ""'crazy"", 'player', 'crazy', ""montage',"", ""'You"", 'caught', 'hacker', 'csgo', 'forsaken', 'XD\\nBut', 'Valorant', ""😀',"", '""I', 'pc', 'I', 'play', 'valorant', 'still', 'I', 'watching', 'becuse', 'I', 'love', 'snipers', '😵😵"",', ""'JETT"", '+', 'OPERATOR', '+', 'ROSSI', '+', 'WATCH', 'THIS=MVP', ""Tourney',"", ""'Share"", ""word.exe.',"", ""'♥♥',"", ""'Bro"", ""forsaken????',"", '""Who\'d', ""hacker's"", 'fan?\\nBruh,', 'brought', 'shame', 'india\\nBruh,', 'try', 'playin', 'without', '.exe', 'docs"",', ""'next"", 'raffu', 'x', 'sk', 'rossi', ""plssssssssssss']""]"
